date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:18:26	6323/6323	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:23:50%20GMT	https://netsoltech.com/images/aboutLeadershipBg.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/aboutLeadershipBg.svg	(from https://netsoltech.com/css/style.css)
03:18:26	8385/8385	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:01%20GMT	https://netsoltech.com/images/aboutSoftwareBg.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/aboutSoftwareBg.svg	(from https://netsoltech.com/css/style.css)
03:18:27	10219/10219	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:23:59%20GMT	https://netsoltech.com/images/aboutPeopleBg.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/aboutPeopleBg.svg	(from https://netsoltech.com/css/style.css)
03:18:27	31367/31367	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:23:54%20GMT	https://netsoltech.com/images/aboutMethodologiesBg.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/aboutMethodologiesBg.svg	(from https://netsoltech.com/css/style.css)
03:18:28	7147/7147	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:31%20GMT	https://netsoltech.com/images/ascentAbsoluteControl.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentAbsoluteControl.svg	(from https://netsoltech.com/css/style.css)
03:18:28	3345/3345	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:37%20GMT	https://netsoltech.com/images/ascentInformationFusion.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentInformationFusion.svg	(from https://netsoltech.com/css/style.css)
03:18:29	4227/4227	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:42%20GMT	https://netsoltech.com/images/ascentReliabilityAssurance.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentReliabilityAssurance.svg	(from https://netsoltech.com/css/style.css)
03:18:29	7407/7407	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:39%20GMT	https://netsoltech.com/images/ascentPrecisionEngineering.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentPrecisionEngineering.svg	(from https://netsoltech.com/css/style.css)
03:18:30	2970/2970	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:33%20GMT	https://netsoltech.com/images/ascentEnhancedMaintainability.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentEnhancedMaintainability.svg	(from https://netsoltech.com/css/style.css)
03:18:30	15021/15021	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:40%20GMT	https://netsoltech.com/images/ascentRegion.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentRegion.svg	(from https://netsoltech.com/css/style.css)
03:18:31	14035/14035	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:35%20GMT	https://netsoltech.com/images/ascentIndustry.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentIndustry.svg	(from https://netsoltech.com/css/style.css)
03:18:31	13629/13629	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:32%20GMT	https://netsoltech.com/images/ascentBusinessSize.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentBusinessSize.svg	(from https://netsoltech.com/css/style.css)
03:18:32	195308/195308	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:36%20GMT	https://netsoltech.com/images/featureBenefitsBg.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/featureBenefitsBg.svg	(from https://netsoltech.com/css/style.css)
03:18:32	4979/4979	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:13%20GMT	https://netsoltech.com/images/articleSocialIcons.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/articleSocialIcons.svg	(from https://netsoltech.com/css/style.css)
03:18:33	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:32%20GMT	https://netsoltech.com/images/searchIcon.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/searchIcon.svg	(from https://netsoltech.com/css/style.css)
03:18:33	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:33%20GMT	https://netsoltech.com/images/searchIcon.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/searchIcon.svg	(from https://netsoltech.com/css/style.css)
03:18:34	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:33%20GMT	https://netsoltech.com/images/searchIconWhite.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/searchIconWhite.svg	(from https://netsoltech.com/css/style.css)
03:18:34	1899/1899	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:36%20GMT	https://netsoltech.com/images/ascentInformationCloud.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentInformationCloud.svg	(from https://netsoltech.com/css/style.css)
03:18:35	7292/7292	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:58%20GMT	https://netsoltech.com/images/contactUs-left.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/contactUs-left.svg	(from https://netsoltech.com/contact-us)
03:18:36	82755/82755	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:35%20GMT	https://netsoltech.com/privacy-policy	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/privacy-policy.html	(from https://netsoltech.com/contact-us)
03:18:37	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:37%20GMT	https://netsoltech.com/calabasasUS	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/calabasasUS	(from https://netsoltech.com/contact-us)
03:18:37	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:37%20GMT	https://netsoltech.com/londonUK	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/londonUK	(from https://netsoltech.com/contact-us)
03:18:38	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:37%20GMT	https://netsoltech.com/sydneyAus	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/sydneyAus	(from https://netsoltech.com/contact-us)
03:18:38	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:38%20GMT	https://netsoltech.com/beijingChina	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/beijingChina	(from https://netsoltech.com/contact-us)
03:18:39	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:38%20GMT	https://netsoltech.com/shanghaiChina	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/shanghaiChina	(from https://netsoltech.com/contact-us)
03:18:39	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:39%20GMT	https://netsoltech.com/bankokThailand	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/bankokThailand	(from https://netsoltech.com/contact-us)
03:18:40	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:39%20GMT	https://netsoltech.com/jakartaIndonesia	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/jakartaIndonesia	(from https://netsoltech.com/contact-us)
03:18:40	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:40%20GMT	https://netsoltech.com/lahorePakistan	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/lahorePakistan	(from https://netsoltech.com/contact-us)
03:18:41	69510/69510	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:40%20GMT	https://netsoltech.com/thank-you.php	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/thank-you.html	(from https://netsoltech.com/contact-us)
03:18:42	81168/81168	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:42%20GMT	https://netsoltech.com/back-office-enablement	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/back-office-enablement.html	(from https://netsoltech.com/contact-us)
03:18:44	74835/74835	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:43%20GMT	https://netsoltech.com/customer-self-service	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/customer-self-service.html	(from https://netsoltech.com/contact-us)
03:18:45	78669/78669	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:44%20GMT	https://netsoltech.com/digital-self-service-enablement	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/digital-self-service-enablement.html	(from https://netsoltech.com/contact-us)
03:18:46	77890/77890	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:45%20GMT	https://netsoltech.com/digital-dealership-enablement	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/digital-dealership-enablement.html	(from https://netsoltech.com/contact-us)
03:18:47	76937/76937	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:46%20GMT	https://netsoltech.com/digital-floorplan-enablement	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/digital-floorplan-enablement.html	(from https://netsoltech.com/contact-us)
03:18:48	1344/1344	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202023%2006:20:51%20GMT	https://netsoltech.com/images/twitter-icon.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/twitter-icon.svg	(from https://netsoltech.com/contact-us)
03:18:48	776/776	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:26:46%20GMT	https://netsoltech.com/images/linkedin-icon.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/linkedin-icon.svg	(from https://netsoltech.com/contact-us)
03:18:50	94935/94935	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:49%20GMT	https://netsoltech.com/terms-of-use	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/terms-of-use.html	(from https://netsoltech.com/contact-us)
03:18:50	1282/1282	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2022:18:50%20GMT	https://netsoltech.com/includes/bot_captcha_code.php	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/includes/bot_captcha_code.jpg	(from https://netsoltech.com/contact-us)
03:18:51	849/849	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Aug%202022%2010:27:33%20GMT	https://netsoltech.com/images/refresh.png	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/refresh.png	(from https://netsoltech.com/contact-us)
03:18:51	17657/17657	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Mar%202019%2011:07:08%20GMT	https://netsoltech.com/css/animate.css	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/css/animate.css	(from https://netsoltech.com/contact-us)
03:18:52	1280/1280	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Mar%202019%2011:10:01%20GMT	https://netsoltech.com/js/animationScript.js	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/js/animationScript.js	(from https://netsoltech.com/contact-us)
03:18:53	278/278	---M--	302	error ('Found')	text/html	date:Tue,%2022%20Aug%202023%2022:18:53%20GMT	https://netsoltech.com/digital-self-service-portal	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/digital-self-service-portal	(from https://netsoltech.com/smartnav)
03:18:54	4703/4703	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:27:16%20GMT	https://netsoltech.com/images/netsolVector-left.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/netsolVector-left.svg	(from https://netsoltech.com/about-us)
03:18:55	76547/76547	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2008:05:52%20GMT	https://netsoltech.com/images/thumbnail_IMG_0015.jpg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/thumbnail_IMG_0015.jpg	(from https://netsoltech.com/about-us)
03:18:55	91436/91436	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2008:05:49%20GMT	https://netsoltech.com/images/thumbnail_IMG_0017.jpg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/thumbnail_IMG_0017.jpg	(from https://netsoltech.com/about-us)
03:18:56	27284/27284	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2008:38:25%20GMT	https://netsoltech.com/images/FB_IMG_1645432165056.jpg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/FB_IMG_1645432165056.jpg	(from https://netsoltech.com/about-us)
03:18:57	30432/30432	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:18:56%20GMT	https://netsoltech.com/index	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/index-2.html	(from https://netsoltech.com/about-us-sr)
03:18:58	5389/5389	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:27:19%20GMT	https://netsoltech.com/images/NFS-Ascent.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/NFS-Ascent.svg	(from https://netsoltech.com/products)
03:18:59	5114/5114	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:44%20GMT	https://netsoltech.com/images/ascentVector-left.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascentVector-left.svg	(from https://netsoltech.com/products)
03:18:59	8230/8230	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:27:52%20GMT	https://netsoltech.com/images/working1.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/working1.svg	(from https://netsoltech.com/products)
03:19:00	10315/10315	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:27:53%20GMT	https://netsoltech.com/images/working3.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/working3.svg	(from https://netsoltech.com/products)
03:19:00	3897/3897	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:27:53%20GMT	https://netsoltech.com/images/working2.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/working2.svg	(from https://netsoltech.com/products)
03:19:01	100337/100337	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:46%20GMT	https://netsoltech.com/images/bank-blue-lines.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/bank-blue-lines.svg	(from https://netsoltech.com/products)
03:19:01	4092/4092	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:27:20%20GMT	https://netsoltech.com/images/NFS-Digtal.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/NFS-Digtal.svg	(from https://netsoltech.com/products)
03:19:02	4281/4281	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:21%20GMT	https://netsoltech.com/images/digitalVector-left.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/digitalVector-left.svg	(from https://netsoltech.com/products)
03:19:03	1655/1655	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202022%2020:18:16%20GMT	https://netsoltech.com/images/otoz-logo.png	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/otoz-logo.png	(from https://netsoltech.com/products)
03:19:04	262646/262646	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202022%2020:24:23%20GMT	https://netsoltech.com/images/Otoz-Logo-01.png	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/Otoz-Logo-01.png	(from https://netsoltech.com/products)
03:19:04	1298/1298	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Aug%202023%2022:19:03%20GMT	https://netsoltech.com/includes/bot_captcha_code.php?	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/includes/bot_captcha_coded41d.jpg	(from https://netsoltech.com/products)
03:19:05	90076/90076	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:19:05%20GMT	https://netsoltech.com/faqs	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/faqs.html	(from https://netsoltech.com/nfs-ascent)
03:19:06	112109/112109	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2022:19:05%20GMT	https://netsoltech.com/product-business-mapping	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/product-business-mapping.html	(from https://netsoltech.com/nfs-ascent)
03:19:06	3895/3895	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:29%20GMT	https://netsoltech.com/images/ascent-streamlined-user-experience.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascent-streamlined-user-experience.svg	(from https://netsoltech.com/nfs-ascent)
03:19:07	4360/4360	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:17%20GMT	https://netsoltech.com/images/ascent-cost-effectiveness.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascent-cost-effectiveness.svg	(from https://netsoltech.com/nfs-ascent)
03:19:07	6652/6652	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:24%20GMT	https://netsoltech.com/images/ascent-future-ready-technology.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascent-future-ready-technology.svg	(from https://netsoltech.com/nfs-ascent)
03:19:08	1299/1299	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:19%20GMT	https://netsoltech.com/images/ascent-enhanced-agility.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascent-enhanced-agility.svg	(from https://netsoltech.com/nfs-ascent)
03:19:09	9350/9350	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:22%20GMT	https://netsoltech.com/images/ascent-enterprise-security.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascent-enterprise-security.svg	(from https://netsoltech.com/nfs-ascent)
03:19:09	2661/2661	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:24:16%20GMT	https://netsoltech.com/images/ascent-advanced-interfacing.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/ascent-advanced-interfacing.svg	(from https://netsoltech.com/nfs-ascent)
03:19:10	2396/2396	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:17%20GMT	https://netsoltech.com/images/digital-omni-channel-experience.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/digital-omni-channel-experience.svg	(from https://netsoltech.com/nfs-digital)
03:19:11	3559/3559	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:18%20GMT	https://netsoltech.com/images/digital-optimised-productivity.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/digital-optimised-productivity.svg	(from https://netsoltech.com/nfs-digital)
03:19:11	2273/2273	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:15%20GMT	https://netsoltech.com/images/digital-higher-customer-engagement.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/digital-higher-customer-engagement.svg	(from https://netsoltech.com/nfs-digital)
03:19:12	4908/4908	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:16%20GMT	https://netsoltech.com/images/digital-increased-profitability.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/digital-increased-profitability.svg	(from https://netsoltech.com/nfs-digital)
03:19:12	2207/2207	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:18%20GMT	https://netsoltech.com/images/digital-rich-collaboration.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/digital-rich-collaboration.svg	(from https://netsoltech.com/nfs-digital)
03:19:13	2239/2239	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2010:25:20%20GMT	https://netsoltech.com/images/digital-timely-decision-making.svg	C:/Users/TYM%20Solutions/Desktop/Netsol/In%20Shaa%20ALLAH%20ye%20kaam%20kregi/netsoltech.com/images/digital-timely-decision-making.svg	(from https://netsoltech.com/nfs-digital)
